Customer ID,Recency,Frequency,Monetary
16930,27.0,54.0,380.55
16931,6.0,960.0,5081.57
16932,54.0,144.0,440.71
16933,2.0,304.0,3110.85
16934,55.0,140.0,2090.74
16935,382.0,73.0,535.1
16936,26.0,141.0,551.17
16937,500.0,51.0,202.1
16938,9.0,837.0,6209.93
16939,489.0,44.0,449.0
16940,53.0,629.0,6328.96
16941,612.0,2.0,33.0
16942,13.0,281.0,1894.11
16943,212.0,33.0,816.73
16944,610.0,7.0,101.36
16945,22.0,474.0,8530.66
16946,384.0,74.0,1199.54
16947,236.0,55.0,906.31
16948,139.0,43.0,868.77
16949,4.0,61.0,1161.27
16950,57.0,144.0,3553.61
16951,137.0,85.0,1262.75
16952,110.0,88.0,798.78
16953,31.0,1.0,20.8
16954,1.0,207.0,6037.33
16955,185.0,49.0,1095.31
16956,10.0,18.0,292.34
16957,240.0,16.0,416.64
16958,436.0,74.0,809.44
16959,88.0,7.0,117.35
16960,39.0,471.0,2021.98
16961,117.0,52.0,775.96
16962,410.0,15.0,251.04
16963,188.0,7.0,110.55
16964,734.0,6.0,207.85
16965,227.0,26.0,201.19
16966,9.0,30.0,2148.97
16967,190.0,21.0,319.02
16968,5.0,31.0,439.43
16969,40.0,42.0,650.41
16970,627.0,2.0,71.4
16971,39.0,41.0,357.21
16972,383.0,88.0,786.25
16973,387.0,6.0,127.0
16974,523.0,8.0,365.5
16975,424.0,45.0,902.42
16976,268.0,2.0,251.52
16977,396.0,28.0,496.0
16978,78.0,67.0,768.88
16979,4.0,127.0,2787.09
16980,256.0,112.0,1473.33
16982,61.0,22.0,384.06
16983,13.0,241.0,3535.68
16984,79.0,1153.0,10618.17
16985,18.0,245.0,10545.76
16986,30.0,174.0,4888.75
16987,4.0,267.0,2524.0
16988,6.0,20.0,382.67
16989,8.0,12.0,1133.25
16990,219.0,2.0,344.0
16991,422.0,74.0,1041.21
16992,11.0,288.0,5460.1
16993,464.0,27.0,1688.15
16996,31.0,87.0,2044.16
16997,289.0,12.0,702.0
16998,150.0,7.0,394.5
16999,24.0,23.0,484.82
17000,397.0,30.0,406.3
17001,1.0,275.0,6640.8
17002,74.0,85.0,2565.6
17003,403.0,112.0,830.16
17004,47.0,70.0,2425.16
17005,471.0,20.0,742.36
17006,5.0,130.0,1636.32
17007,51.0,68.0,1107.6
17008,430.0,1.0,81.36
17009,552.0,11.0,242.06
17010,17.0,12.0,185.46
17011,31.0,29.0,536.7
17012,726.0,42.0,384.16
17014,9.0,75.0,565.58
17015,29.0,217.0,1842.56
17016,577.0,41.0,552.4
17017,3.0,402.0,12397.49
17018,41.0,37.0,2287.7
17019,12.0,666.0,3592.68
17020,543.0,69.0,935.62
17021,443.0,48.0,1182.22
17022,32.0,16.0,260.0
17023,418.0,49.0,800.18
17024,46.0,3.0,95.85
17025,61.0,37.0,1349.67
17026,186.0,5.0,175.83
17027,79.0,184.0,1285.41
17028,582.0,95.0,1593.83
17029,111.0,29.0,2137.3
17030,64.0,11.0,146.87
17031,12.0,50.0,2773.85
17032,604.0,239.0,2894.6
17033,87.0,40.0,1332.79
17034,17.0,63.0,1239.32
17035,246.0,31.0,568.39
17036,384.0,12.0,176.9
17037,79.0,77.0,1253.22
17038,31.0,63.0,743.17
17039,605.0,44.0,1954.99
17040,138.0,16.0,463.25
17041,27.0,128.0,1670.48
17042,3.0,98.0,1044.38
17043,33.0,205.0,2616.55
17044,9.0,159.0,11867.6
17045,114.0,53.0,827.68
17046,158.0,85.0,1906.07
17047,86.0,142.0,2289.23
17048,118.0,103.0,1975.85
17049,3.0,569.0,9755.78
17050,97.0,357.0,4691.79
17051,195.0,157.0,714.39
17052,29.0,92.0,413.75
17053,129.0,14.0,496.38
17054,29.0,84.0,1353.83
17055,446.0,30.0,239.55
17056,739.0,8.0,128.6
17057,597.0,50.0,294.74
17058,82.0,62.0,1179.89
17059,30.0,723.0,4862.47
17060,267.0,5.0,234.24
17061,74.0,97.0,5116.13
17062,314.0,126.0,909.89
17063,9.0,215.0,3576.88
17064,59.0,62.0,859.35
17065,638.0,12.0,194.7
17066,727.0,18.0,228.34
17067,725.0,13.0,454.54
17068,13.0,1003.0,8960.28
17069,29.0,297.0,5441.35
17070,115.0,105.0,445.32
17071,9.0,222.0,3745.2
17072,626.0,22.0,282.05
17073,18.0,174.0,1446.09
17074,563.0,4.0,203.05
17075,18.0,199.0,2221.38
17076,37.0,50.0,1242.75
17077,579.0,1.0,306.0
17078,37.0,28.0,378.2
17079,79.0,2.0,118.8
17080,23.0,34.0,955.41
17081,26.0,214.0,964.39
17082,34.0,170.0,4732.03
17083,110.0,116.0,4043.03
17084,36.0,294.0,5202.97
17085,124.0,1003.0,7733.61
17086,8.0,96.0,2050.08
17087,738.0,12.0,221.53
17088,29.0,115.0,1991.01
17089,387.0,4.0,128.45
17090,5.0,94.0,3055.94
17091,3.0,466.0,7487.0
17092,51.0,397.0,5572.16
17093,593.0,13.0,235.88
17094,319.0,19.0,370.4
17095,23.0,141.0,2520.75
17096,10.0,225.0,3690.83
17097,3.0,270.0,1149.23
17098,382.0,18.0,591.07
17099,534.0,40.0,582.17
17100,19.0,65.0,971.74
17101,11.0,73.0,2507.05
17102,262.0,1.0,25.5
17103,723.0,32.0,424.3
17104,424.0,19.0,474.03
17105,160.0,90.0,665.78
17106,390.0,53.0,491.23
17107,33.0,681.0,15698.37
17108,664.0,9.0,174.95
17109,30.0,144.0,1280.1
17110,166.0,51.0,510.7
17111,48.0,49.0,476.58
17112,503.0,50.0,205.17
17113,575.0,159.0,2151.01
17114,6.0,129.0,747.22
17115,9.0,126.0,2683.04
17116,649.0,47.0,389.78
17117,289.0,9.0,116.2
17118,318.0,10.0,157.02
17119,4.0,38.0,593.61
17120,234.0,18.0,307.46
17121,403.0,12.0,314.74
17122,120.0,30.0,570.5
17123,162.0,43.0,977.17
17124,186.0,32.0,298.89
17125,51.0,40.0,259.35
17126,153.0,477.0,2057.54
17127,429.0,37.0,1155.03
17128,335.0,14.0,157.09
17129,521.0,2.0,31.85
17131,6.0,134.0,2463.17
17132,453.0,78.0,1272.8
17133,16.0,59.0,12972.09
17134,107.0,37.0,637.1
17135,17.0,152.0,1727.66
17136,663.0,14.0,231.68
17137,417.0,176.0,1133.63
17138,276.0,256.0,4417.27
17139,16.0,819.0,19491.61
17140,248.0,20.0,465.32
17141,419.0,174.0,754.33
17142,240.0,90.0,1283.75
17143,418.0,121.0,924.11
17144,2.0,48.0,984.57
17145,466.0,180.0,3014.64
17146,106.0,309.0,5795.99
17147,23.0,146.0,3070.8
17148,52.0,9.0,124.88
17149,452.0,6.0,143.1
17150,377.0,93.0,1375.65
17151,736.0,4.0,231.9
17152,195.0,18.0,1830.5
17153,25.0,14.0,213.78
17154,76.0,23.0,329.34
17155,18.0,73.0,892.46
17156,485.0,39.0,572.07
17157,8.0,143.0,5139.45
17158,33.0,115.0,1962.3
17159,22.0,131.0,2095.44
17160,32.0,655.0,10201.36
17161,445.0,52.0,856.01
17162,29.0,105.0,1707.21
17163,22.0,30.0,699.78
17164,33.0,145.0,2466.4
17165,285.0,103.0,1783.63
17166,39.0,14.0,189.49
17167,380.0,79.0,867.11
17168,499.0,21.0,400.2
17169,51.0,85.0,1129.88
17170,375.0,10.0,178.68
17171,290.0,25.0,384.59
17172,79.0,42.0,915.49
17173,6.0,87.0,3755.65
17174,218.0,4.0,59.9
17175,45.0,64.0,1430.94
17176,202.0,42.0,902.32
17177,506.0,29.0,119.5
17178,732.0,32.0,436.71
17179,179.0,158.0,1507.26
17180,57.0,411.0,2237.58
17181,58.0,28.0,309.85
17182,423.0,6.0,321.3
17183,8.0,76.0,3286.91
17184,570.0,14.0,198.41
17185,592.0,44.0,229.46
17186,47.0,2.0,144.0
17187,227.0,23.0,467.71
17188,12.0,180.0,4361.83
17189,107.0,123.0,957.63
17190,59.0,194.0,1548.04
17191,29.0,504.0,4300.44
17192,537.0,21.0,77.83
17193,36.0,47.0,2285.2
17194,274.0,61.0,812.5
17195,656.0,31.0,562.98
17196,428.0,104.0,352.9
17197,30.0,29.0,1013.01
17198,24.0,96.0,692.22
17199,583.0,9.0,145.12
17200,388.0,25.0,356.71
17201,54.0,185.0,1226.44
17202,421.0,8.0,160.65
17203,36.0,270.0,5575.88
17204,170.0,186.0,5261.29
17205,54.0,35.0,999.35
17206,54.0,7.0,204.24
17207,653.0,67.0,303.22
17208,396.0,24.0,115.35
17209,650.0,40.0,611.6
17210,393.0,54.0,253.37
17211,27.0,344.0,3755.8
17212,254.0,29.0,794.41
17213,41.0,276.0,4807.25
17214,61.0,102.0,984.12
17215,465.0,11.0,186.15
17216,555.0,14.0,65.05
17217,235.0,29.0,218.0
17218,5.0,474.0,3900.14
17219,32.0,50.0,259.13
17220,25.0,681.0,4481.75
17221,8.0,126.0,978.52
17222,66.0,113.0,1605.01
17223,311.0,71.0,580.69
17224,502.0,8.0,100.86
17225,582.0,5.0,131.15
17226,309.0,61.0,900.12
17227,19.0,115.0,1879.78
17228,16.0,328.0,2821.29
17229,97.0,47.0,318.76
17230,265.0,230.0,9695.91
17231,13.0,1246.0,7091.07
17232,3.0,36.0,421.52
17233,36.0,58.0,560.86
17234,183.0,14.0,149.89
17235,26.0,89.0,1562.98
17236,13.0,158.0,1929.26
17237,12.0,80.0,1002.08
17238,3.0,1171.0,7413.01
17239,313.0,33.0,1186.9
17240,597.0,7.0,130.6
17241,386.0,171.0,2744.14
17242,109.0,84.0,2889.28
17243,2.0,1137.0,20465.01
17244,54.0,120.0,1826.04
17245,205.0,25.0,371.63
17246,547.0,6.0,38.92
17247,16.0,55.0,282.19
17248,121.0,117.0,546.16
17249,429.0,27.0,68.03
17250,4.0,57.0,384.52
17251,363.0,82.0,803.73
17252,117.0,87.0,353.86
17253,19.0,18.0,178.26
17254,5.0,148.0,470.73
17255,41.0,190.0,799.13
17256,108.0,31.0,498.93
17257,437.0,15.0,192.73
17258,397.0,55.0,417.3
17259,149.0,243.0,1507.7
17260,412.0,6.0,120.95
17261,510.0,46.0,230.44
17262,53.0,19.0,2488.76
17263,209.0,23.0,63.44
17264,425.0,84.0,279.59
17265,139.0,127.0,562.9
17266,3.0,127.0,517.73
17267,128.0,38.0,317.62
17268,108.0,30.0,1733.89
17269,386.0,146.0,537.46
17270,470.0,49.0,604.4
17271,737.0,52.0,210.39
17272,43.0,116.0,2144.53
17273,425.0,12.0,141.12
17274,36.0,79.0,577.38
17275,384.0,24.0,114.52
17276,400.0,57.0,451.34
17277,228.0,69.0,1065.35
17278,242.0,17.0,271.24
17279,58.0,9.0,187.83
17280,439.0,6.0,118.86
17281,375.0,6.0,797.85
17282,131.0,217.0,2339.66
17283,379.0,15.0,188.46
17284,61.0,373.0,2552.8
17285,629.0,49.0,428.34
17286,22.0,93.0,395.48
17287,27.0,473.0,3873.01
17288,10.0,295.0,2499.98
17289,32.0,281.0,2069.89
17290,4.0,203.0,1501.44
17291,309.0,1.0,550.8
17292,473.0,15.0,271.75
17293,9.0,245.0,3774.23
17294,670.0,17.0,467.79
17295,29.0,69.0,556.95
17296,731.0,33.0,338.13
17297,18.0,51.0,131.78
17298,102.0,71.0,952.52
17299,12.0,120.0,1016.08
17300,391.0,44.0,393.64
17301,22.0,121.0,330.43
17302,15.0,81.0,1119.93
17303,362.0,53.0,250.04
17304,535.0,5.0,111.5
17305,649.0,9.0,2135.46
17306,11.0,75.0,9751.77
17307,366.0,50.0,3694.61
17308,394.0,7.0,4511.76
17309,96.0,37.0,330.59
17310,388.0,2.0,1025.1
17311,79.0,127.0,3490.66
17312,139.0,14.0,644.3
17313,18.0,28.0,2288.13
17314,25.0,284.0,4514.7
17315,1.0,772.0,9558.55
17316,421.0,35.0,124.45
17317,47.0,9.0,2524.02
17318,726.0,18.0,164.28
17319,670.0,3.0,29.1
17320,101.0,152.0,2444.85
17321,9.0,295.0,1741.18
17322,377.0,178.0,900.64
17323,16.0,340.0,1553.51
17324,18.0,145.0,2021.82
17325,281.0,39.0,609.57
17326,409.0,89.0,321.95
17327,410.0,4.0,152.35
17328,674.0,6.0,104.7
17329,15.0,105.0,1004.43
17330,23.0,8.0,423.8
17331,124.0,1.0,175.2
17332,529.0,95.0,838.27
17333,86.0,28.0,494.25
17334,302.0,32.0,634.73
17335,384.0,39.0,508.0
17336,473.0,1.0,81.12
17337,152.0,543.0,1976.77
17338,18.0,1367.0,12077.07
17339,95.0,9.0,243.36
17340,10.0,724.0,19301.65
17341,157.0,246.0,1376.23
17342,375.0,38.0,1155.84
17343,356.0,80.0,1259.94
17344,47.0,70.0,454.61
17345,16.0,214.0,1551.48
17346,4.0,975.0,5111.41
17347,87.0,1.0,228.96
17348,15.0,461.0,2476.41
17349,180.0,94.0,852.25
17350,9.0,147.0,1876.16
17351,37.0,69.0,1988.23
17352,697.0,5.0,36.25
17353,130.0,16.0,3164.05
17354,51.0,104.0,3143.46
17355,387.0,37.0,285.11
17356,312.0,86.0,946.47
17357,25.0,45.0,388.14
17358,304.0,147.0,866.05
17359,12.0,38.0,284.46
17360,18.0,239.0,1201.43
17361,50.0,58.0,880.64
17362,240.0,146.0,1010.54
17363,396.0,36.0,940.86
17364,1.0,924.0,12043.02
17365,13.0,799.0,8224.98
17366,393.0,136.0,1094.59
17367,239.0,34.0,168.4
17368,24.0,240.0,2213.24
17369,456.0,1.0,979.2
17370,73.0,33.0,446.18
17371,18.0,146.0,662.55
17372,41.0,654.0,4325.43
17373,41.0,91.0,1167.5
17374,219.0,43.0,711.21
17375,200.0,84.0,632.95
17376,71.0,55.0,453.64
17377,24.0,1756.0,17454.86
17379,12.0,83.0,404.66
17380,435.0,11.0,643.75
17381,9.0,164.0,36395.47
17382,66.0,18.0,902.28
17383,5.0,53.0,309.99
17384,20.0,20.0,507.55
17385,15.0,47.0,261.11
17386,8.0,38.0,2812.77
17387,20.0,78.0,784.11
17388,78.0,57.0,2691.57
17389,1.0,445.0,54955.03
17390,421.0,12.0,149.3
17391,164.0,3.0,508.8
17392,307.0,76.0,626.56
17393,411.0,48.0,381.15
17394,220.0,4.0,203.87
17395,509.0,3.0,97.5
17396,40.0,52.0,8132.1
17397,23.0,138.0,1233.18
17398,115.0,38.0,653.38
17400,127.0,481.0,4677.05
17401,542.0,12.0,114.85
17402,5.0,181.0,4587.11
17403,37.0,46.0,400.57
17404,5.0,297.0,46006.82
17405,2.0,88.0,967.22
17406,331.0,249.0,3901.25
17407,412.0,23.0,552.9
17408,164.0,7.0,164.89
17409,185.0,104.0,7793.51
17410,17.0,64.0,1214.72
17411,13.0,73.0,1350.28
17412,3.0,233.0,4195.17
17413,405.0,10.0,560.14
17414,44.0,21.0,2249.52
17415,80.0,14.0,507.84
17416,30.0,596.0,17221.47
17417,549.0,16.0,164.18
17418,43.0,42.0,670.06
17419,12.0,301.0,6100.65
17420,51.0,52.0,943.68
17421,387.0,58.0,1059.41
17422,17.0,227.0,3341.65
17423,46.0,45.0,1084.17
17425,20.0,43.0,759.17
17426,5.0,428.0,8004.72
17427,72.0,2.0,100.8
17428,1.0,736.0,30895.96
17429,121.0,99.0,1342.16
17430,33.0,37.0,622.57
17431,314.0,43.0,403.3
17432,19.0,277.0,1751.39
17433,89.0,93.0,569.96
17434,3.0,134.0,2333.42
17435,412.0,15.0,331.35
17436,2.0,21.0,521.31
17437,530.0,53.0,373.17
17438,248.0,73.0,1412.62
17439,656.0,8.0,325.74
17440,148.0,9.0,314.26
17441,733.0,21.0,293.35
17442,30.0,290.0,4526.2
17443,220.0,1.0,534.24
17444,148.0,135.0,2940.04
17446,177.0,9.0,120.9
17447,41.0,36.0,541.53
17448,498.0,1132.0,14481.64
17449,3.0,600.0,4935.15
17450,9.0,418.0,233803.91
17451,2.0,105.0,1648.95
17453,18.0,19.0,486.72
17454,193.0,127.0,1532.64
17455,204.0,8.0,131.7
17456,366.0,60.0,975.56
17457,127.0,72.0,5799.01
17458,16.0,86.0,529.58
17459,44.0,111.0,657.3
17460,79.0,145.0,1954.1
17461,23.0,111.0,757.46
17462,52.0,28.0,662.94
17463,17.0,329.0,2537.91
17464,159.0,39.0,879.74
17465,426.0,142.0,2533.64
17466,11.0,41.0,763.28
17467,396.0,4.0,102.6
17468,11.0,8.0,194.8
17469,17.0,270.0,4963.14
17470,45.0,155.0,2626.47
17471,475.0,19.0,321.65
17472,192.0,230.0,935.1
17473,409.0,33.0,592.15
17474,600.0,6.0,1047.0
17475,80.0,14.0,194.37
17476,394.0,30.0,446.51
17477,613.0,42.0,1079.0
17478,409.0,40.0,1272.8
17479,633.0,18.0,389.26
17480,74.0,56.0,896.72
17481,4.0,83.0,1249.34
17482,488.0,54.0,778.19
17483,66.0,28.0,591.73
17484,577.0,14.0,209.57
17486,262.0,24.0,396.87
17487,729.0,8.0,160.55
17488,642.0,18.0,336.5
17489,59.0,29.0,376.64
17490,1.0,123.0,2595.01
17491,2.0,178.0,5636.72
17492,249.0,39.0,1122.42
17493,386.0,8.0,100.91
17494,502.0,3.0,54.7
17495,8.0,51.0,759.07
17496,359.0,73.0,1399.39
17497,391.0,7.0,287.25
17498,76.0,17.0,272.22
17499,290.0,69.0,1296.84
17500,18.0,5.0,1138.0
17501,221.0,18.0,288.6
17502,10.0,28.0,689.1
17503,3.0,38.0,558.96
17504,207.0,337.0,9313.37
17505,162.0,102.0,2435.48
17506,71.0,16.0,294.29
17507,262.0,88.0,605.58
17508,281.0,232.0,4546.78
17509,58.0,369.0,6100.74
17510,25.0,35.0,514.56
17511,3.0,2050.0,168701.54
17512,29.0,197.0,5432.27
17513,73.0,18.0,1158.8
17514,129.0,87.0,542.83
17515,32.0,180.0,1617.46
17516,16.0,196.0,957.55
17517,309.0,11.0,153.94
17518,426.0,77.0,329.42
17519,18.0,205.0,4769.22
17520,54.0,30.0,546.81
17521,25.0,79.0,1276.81
17522,2.0,73.0,1070.71
17523,12.0,33.0,652.74
17524,362.0,41.0,508.9
17525,360.0,26.0,1161.9
17526,2.0,94.0,3450.04
17527,54.0,47.0,888.86
17528,2.0,260.0,3540.1
17529,611.0,82.0,1240.25
17530,2.0,494.0,2839.92
17531,191.0,60.0,1229.32
17532,386.0,4.0,65.34
17533,435.0,1.0,34.8
17534,54.0,92.0,1668.83
17535,281.0,13.0,164.4
17536,178.0,16.0,364.83
17537,30.0,75.0,897.62
17538,26.0,9.0,98.42
17539,628.0,149.0,1172.07
17540,9.0,65.0,1582.1
17541,510.0,33.0,124.46
17542,270.0,65.0,341.7
17543,550.0,13.0,120.05
17544,391.0,92.0,960.69
17545,44.0,278.0,1448.54
17547,373.0,34.0,692.35
17548,374.0,34.0,486.48
17549,24.0,6.0,148.86
17550,198.0,351.0,2206.54
17551,360.0,43.0,306.84
17552,61.0,147.0,2761.13
17553,130.0,6.0,3757.6
17554,2.0,88.0,1952.45
17555,20.0,272.0,1057.74
17556,206.0,14.0,300.67
17557,15.0,35.0,575.46
17558,394.0,28.0,259.17
17559,513.0,12.0,167.62
17560,95.0,56.0,1895.8
17561,20.0,203.0,722.34
17562,15.0,62.0,1107.38
17563,579.0,30.0,313.78
17564,25.0,49.0,454.01
17565,587.0,30.0,131.83
17566,9.0,152.0,901.21
17567,8.0,208.0,4519.16
17568,634.0,65.0,382.79
17569,333.0,29.0,344.14
17571,51.0,353.0,1703.75
17572,72.0,32.0,652.21
17573,30.0,24.0,362.9
17574,243.0,8.0,185.65
17575,668.0,5.0,171.7
17576,9.0,917.0,8771.01
17577,646.0,21.0,348.75
17578,219.0,68.0,1003.73
17579,5.0,96.0,744.58
17580,253.0,95.0,545.27
17581,1.0,836.0,17587.14
17582,237.0,125.0,1433.7
17583,561.0,7.0,135.95
17584,8.0,123.0,5294.42
17585,110.0,397.0,2093.3
17586,620.0,8.0,167.4
17587,629.0,43.0,181.66
17588,101.0,74.0,2907.1
17589,61.0,1347.0,13904.82
17590,3.0,201.0,1479.22
17591,74.0,189.0,2359.12
17593,4.0,419.0,8044.0
17594,86.0,104.0,2497.88
17595,13.0,83.0,388.79
17596,24.0,497.0,4528.05
17597,214.0,131.0,3440.14
17598,382.0,10.0,409.98
17599,465.0,5.0,44.55
17600,18.0,13.0,161.67
17601,240.0,76.0,421.48
17602,3.0,935.0,7337.43
17603,51.0,109.0,1712.28
17604,218.0,210.0,945.93
17605,591.0,13.0,160.75
17606,738.0,6.0,87.3
17607,377.0,22.0,333.81
17608,34.0,169.0,498.53
17609,41.0,388.0,1758.99
17610,541.0,163.0,1481.24
17611,4.0,1127.0,8285.63
17612,54.0,361.0,5168.28
17613,23.0,317.0,4509.37
17614,58.0,100.0,390.07
17615,131.0,60.0,725.7
17616,174.0,4.0,734.4
17617,559.0,19.0,395.33
17618,6.0,380.0,4047.94
17619,313.0,77.0,218.52
17620,60.0,4.0,81.44
17621,22.0,66.0,3029.32
17622,597.0,39.0,1125.17
17623,33.0,196.0,2383.67
17624,15.0,97.0,1568.63
17625,19.0,703.0,6067.8
17626,603.0,18.0,254.0
17627,479.0,10.0,296.36
17628,82.0,5.0,75.75
17629,6.0,157.0,2425.52
17630,170.0,26.0,503.6
17631,2.0,69.0,998.49
17633,32.0,99.0,1974.89
17634,37.0,297.0,2361.97
17635,425.0,75.0,1256.83
17636,9.0,24.0,265.93
17637,32.0,35.0,547.06
17638,648.0,3.0,842.4
17639,277.0,79.0,615.17
17640,87.0,65.0,3107.59
17642,120.0,108.0,1824.49
17643,374.0,31.0,439.7
17644,2.0,332.0,5864.54
17646,220.0,201.0,3849.91
17647,66.0,12.0,331.66
17648,61.0,126.0,2208.42
17649,135.0,99.0,1542.44
17650,22.0,8.0,166.08
17651,12.0,338.0,5632.59
17652,26.0,264.0,4737.13
17653,30.0,50.0,1175.88
17654,278.0,22.0,117.55
17655,11.0,113.0,2909.18
17656,74.0,82.0,1674.69
17657,431.0,7.0,126.0
17658,11.0,19.0,485.88
17659,4.0,192.0,3536.33
17660,142.0,89.0,359.47
17662,662.0,15.0,412.92
17663,26.0,245.0,5081.04
17664,19.0,80.0,1166.23
17665,494.0,19.0,563.1
17666,4.0,44.0,2047.8
17667,67.0,234.0,3910.8
17668,2.0,15.0,347.75
17669,43.0,144.0,6142.35
17670,228.0,11.0,205.7
17671,16.0,69.0,1720.53
17672,44.0,211.0,5707.08
17673,2.0,522.0,4216.33
17674,75.0,27.0,551.04
17675,2.0,1145.0,37074.52
17676,5.0,149.0,2426.23
17677,2.0,719.0,34293.0
17678,264.0,29.0,579.81
17679,53.0,67.0,3166.56
17680,24.0,21.0,462.5
17681,598.0,14.0,731.2
17682,11.0,221.0,4050.28
17683,386.0,46.0,819.01
17684,44.0,15.0,239.41
17685,17.0,201.0,5475.65
17686,8.0,429.0,8296.81
17687,421.0,26.0,432.68
17688,394.0,18.0,286.5
17689,389.0,22.0,317.08
17690,31.0,367.0,6990.4
17691,359.0,42.0,627.35
17692,128.0,164.0,2962.4
17693,137.0,18.0,187.02
17694,142.0,81.0,1695.97
17695,132.0,62.0,1720.54
17696,39.0,385.0,7394.79
17697,237.0,19.0,338.95
17698,261.0,8.0,154.95
17699,477.0,19.0,442.0
17700,17.0,365.0,6640.72
17701,253.0,24.0,417.95
17702,31.0,155.0,2999.94
17703,36.0,78.0,1094.84
17704,169.0,31.0,885.19
17705,4.0,123.0,2041.5
17706,5.0,751.0,19572.26
17707,186.0,24.0,609.3
17708,188.0,74.0,887.93
17709,170.0,40.0,671.01
17710,424.0,20.0,293.5
17711,11.0,23.0,385.1
17712,45.0,29.0,522.91
17713,383.0,76.0,1198.09
17714,321.0,83.0,1376.58
17715,201.0,2.0,489.6
17716,23.0,599.0,15716.32
17717,422.0,26.0,376.92
17718,233.0,22.0,386.98
17719,38.0,278.0,5367.8
17720,27.0,133.0,2613.06
17721,660.0,11.0,307.21
17722,97.0,175.0,3476.82
17723,128.0,12.0,3378.4
17724,58.0,43.0,995.65
17725,17.0,196.0,3371.13
17726,396.0,65.0,1089.56
17727,16.0,65.0,1042.55
17728,4.0,250.0,4206.16
17729,597.0,23.0,438.65
17730,4.0,316.0,7764.15
17731,80.0,100.0,1347.08
17732,373.0,125.0,2144.17
17733,39.0,35.0,692.19
17734,54.0,86.0,1442.32
17735,3.0,877.0,16707.98
17736,10.0,24.0,337.49
17737,10.0,10.0,168.24
17738,20.0,231.0,4145.36
17739,12.0,152.0,7718.14
17740,390.0,9.0,426.9
17741,407.0,6.0,101.1
17742,114.0,85.0,2098.48
17743,443.0,5.0,208.85
17744,4.0,151.0,2649.14
17745,478.0,28.0,600.34
17746,235.0,38.0,873.43
17747,101.0,2.0,64.65
17748,528.0,17.0,358.15
17749,179.0,57.0,1026.18
17750,6.0,193.0,1797.57
17751,422.0,32.0,157.86
17752,360.0,1.0,80.64
17753,465.0,73.0,388.06
17754,1.0,232.0,4509.39
17756,376.0,85.0,733.7
17757,2.0,1271.0,9050.39
17758,20.0,536.0,5012.53
17759,18.0,138.0,1276.91
17760,22.0,68.0,739.14
17761,33.0,19.0,712.78
17762,457.0,17.0,129.75
17763,264.0,12.0,51.15
17764,51.0,159.0,1623.64
17765,159.0,83.0,530.8
17766,382.0,22.0,299.61
17767,16.0,39.0,413.05
17768,9.0,191.0,3504.56
17769,13.0,594.0,7000.57
17770,199.0,38.0,1143.27
17771,57.0,69.0,387.41
17772,11.0,105.0,384.77
17773,515.0,56.0,585.27
17774,97.0,411.0,3313.61
17775,255.0,3.0,56.4
17776,387.0,83.0,331.81
17777,25.0,194.0,665.86
17778,662.0,10.0,197.7
17779,22.0,82.0,642.17
17780,668.0,81.0,352.91
17781,160.0,12.0,188.02
17782,383.0,29.0,679.02
17783,73.0,92.0,379.91
17784,551.0,23.0,112.86
17785,54.0,51.0,403.38
17786,86.0,72.0,278.74
17787,153.0,134.0,1865.19
17788,74.0,5.0,1117.9
17789,282.0,29.0,397.15
17790,27.0,304.0,2783.61
17791,30.0,10.0,106.1
17792,468.0,53.0,370.05
17793,26.0,58.0,323.04
17794,687.0,7.0,147.3
17795,180.0,46.0,350.39
17796,41.0,206.0,1247.34
17797,23.0,275.0,1985.87
17798,582.0,49.0,183.09
17799,23.0,929.0,6216.74
17800,38.0,104.0,1199.01
17801,452.0,85.0,798.33
17802,83.0,541.0,4835.17
17803,393.0,27.0,184.66
17804,377.0,92.0,385.23
17805,74.0,11.0,927.03
17806,12.0,43.0,546.04
17807,396.0,89.0,437.87
17808,549.0,33.0,262.64
17809,17.0,100.0,10014.58
17810,669.0,55.0,344.86
17811,5.0,1200.0,9448.53
17812,13.0,200.0,948.34
17813,15.0,372.0,1714.6
17814,376.0,146.0,1617.32
17815,394.0,13.0,591.96
17816,37.0,45.0,96.11
17817,5.0,136.0,801.15
17818,738.0,46.0,130.18
17819,72.0,90.0,5977.25
17820,375.0,42.0,183.56
17821,407.0,6.0,334.62
17822,421.0,176.0,2188.5
17823,422.0,110.0,494.25
17824,52.0,13.0,298.4
17825,599.0,28.0,731.96
17826,375.0,34.0,134.59
17827,6.0,287.0,2381.3
17828,9.0,77.0,1609.92
17829,299.0,172.0,4680.42
17830,2.0,23.0,398.7
17831,34.0,2.0,35.4
17832,50.0,61.0,155.37
17833,724.0,32.0,342.36
17834,415.0,59.0,730.47
17835,3.0,61.0,350.64
17836,48.0,24.0,110.21
17837,43.0,170.0,1560.53
17838,27.0,263.0,5303.99
17839,43.0,56.0,338.8
17840,444.0,55.0,185.72
17841,2.0,12887.0,68109.37
17842,603.0,18.0,430.69
17843,304.0,64.0,326.23
17844,107.0,5.0,51.56
17845,556.0,48.0,598.19
17846,86.0,1.0,2033.1
17847,516.0,9.0,129.69
17848,82.0,168.0,3650.9
17849,219.0,50.0,1063.76
17850,303.0,2525.0,50642.67
17851,423.0,237.0,1563.34
17852,12.0,110.0,663.21
